"Lessives","Deodorants","EauDeToilette","ProdSoinCheveux","ProdSoinVisage","VernisOngleDissolv","NbPieceAvecProduitsChim","NettoyantDeSurface","AutreNettoyants","DesodoAreosolVaporisateur","DesodoAutreEnsens","InsecticideAerosol","InsecticidePoudreBlocGel","NettoySolAspiration","NettoySolBalaiSerp","NettoyAutreQueSol","CuissonFourTraditionnel","CuissonALeau","CuissonALaVapeur","CuissonParFriture","CuissonParGrillade","VoitureDansGarage","Fumeurs","SechageLingeDansLogement","UtiliseSecheLinge","NettASecVetements","PersExtPourMenage","TapisDescenteLitNeuf","NettASecTapisTissusmeuble","Plantes","Chiens","Chats","TraitementParasitesAnimaux","HamsterCochonLapin","InsecticideBlatteFourmie","SortirOrduresExterieur","OrduresDansPiece","EndroitStockageOrdures","Bricolage","Jardinage","ProtMatelSimple","ProtMatelImperm","ProtMatelAntiAcariens","outcome.Formldehyde","outcome.acetaldehyde","outcome.acroleine","outcome.hexaldehyde","outcome.benzene","outcome.1methoxy2propanol","outcome.trichloroethylene","outcome.toluene","outcome.tetrachloroethylene","outcome.styrene","outcome.2butoxyethanol","outcome.124trimethylbenzene","outcome.14dichlorobenzene","outcome.ndecane","outcome.Formldehyde.log","outcome.ac taldehyde.log","outcome.acroleine.log","outcome.hexaldehyde.log","outcome.benzene.log","outcome.1methoxy2propanol.log","outcome.trichloroethylene.log","outcome.toluene.log","outcome.t trachloroethylene.log","outcome.styrene.log","outcome.2butoxyethanol.log","outcome.124trimethylbenzene.log","outcome.14dichlorobenzene.log","outcome.ndecane.log"
7,21,31.5,7,35,15,1,3.5,0,0,1,7,0,3.5,3.5,0,0,3.5,0,0,3.5,"4","fum_4","SechLingInt_non","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_oui","Chat_oui","TttParAnimal_oui","HamLap_oui","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_poubcouv","Brico4","Jardin5","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",6.54,2.12,0.17,1.15,0.18,0,0.1,0.79,0.09,0.14,0,0.32,0.32,0.34,2.02022218201986,1.13783300182139,0.157003748809665,0.765467842139571,0.165514438477573,0,0.0953101798043249,0.582215619852664,0.0861776962410524,0.131028262406404,0,0.27763173659828,0.27763173659828,0.29266961396282
7,21,10.5,17.5,14,1.5,0,1,3.5,0,0,0,0,1,1,3.5,3.5,1,1,3.5,0,"4","fum_2","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_oui","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_meuble","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",17.69,10.45,0.57,2.61,0.71,0.24,0.46,2.68,0.68,0.19,0,0.42,0.43,0.47,2.92798862146747,2.43798973000025,0.451075619360217,1.28370777234479,0.536493370514568,0.215111379616945,0.378436435720245,1.30291275218084,0.518793793415168,0.173953307123438,0,0.350656871613169,0.357674444271816,0.385262400790645
3.5,14,3.5,0,7,3.5,1,3.5,0,0,14,0,0,3.5,3.5,3.5,3.5,3.5,3.5,0,0,"4","fum_3","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_oui","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_poubcouv","Brico2","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",10.51,4.03,0.4,2.12,0.49,1.32,0.21,1.35,0.24,0.19,8.34,0.58,1.49,0.85,2.44321622273379,1.61541998411165,0.336472236621213,1.13783300182139,0.398776119957368,0.841567185678219,0.19062035960865,0.854415328156068,0.215111379616945,0.173953307123438,2.23430625224075,0.457424847038875,0.912282710476616,0.615185639090233
3.5,7,8,0,14,0,0,7,3.5,0,14,0,0,7,7,3.5,3.5,1,1,1,0,"4","fum_1","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_meuble","Brico3","Jardin2","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",19.6,7.81,0.76,4.73,0.73,2.58,33.08,8.26,0.35,0.29,0.64,0.95,6.5,2.08,3.02529107579554,2.17588743994809,0.56531380905006,1.74571553072665,0.548121408509688,1.27536280041261,3.52871070196111,2.22570404865809,0.300104592450338,0.254642218373581,0.494696241836107,0.667829372575655,2.01490302054226,1.12492959698548
3.5,14,17.5,0,21,0.5,1,3.5,0,0,0,0,0,1,1,0,3.5,3.5,0,0,0,"4","fum_4","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_oui","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_poub","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",6.42,4.49,0.31,3.36,0.49,0.25,0.09,2.13,0.34,0.31,0.37,0.47,0.7,0.52,2.00417905717929,1.70292825552144,0.27002713721306,1.47247205736094,0.398776119957368,0.22314355131421,0.0861776962410524,1.14103300455206,0.29266961396282,0.27002713721306,0.314810739840034,0.385262400790645,0.53062825106217,0.418710334858185
3.5,0,3.5,1,4.5,0,1,3.5,0,0,14,3.5,0,3.5,3.5,3.5,3.5,7,3.5,0,1,"4","fum_1","SechLingInt_non","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_non","Chat_oui","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_meuble","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",18.08,4.3,0.22,2.98,0.47,0.25,0.27,5.5,0.34,0.19,0.16,0.47,0.66,0.65,2.94864066602014,1.66770682055808,0.198850858745165,1.38128181929635,0.385262400790645,0.22314355131421,0.2390169004705,1.87180217690159,0.29266961396282,0.173953307123438,0.148420005118273,0.385262400790645,0.506817602368452,0.500775287912489
1.5,7,7,0,0,0,1,3.5,0,0,0,0,0,0,3.5,0,0,3.5,0,0,1,"2-3","fum_1","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_1","Chien_oui","Chat_non","TttParAnimal_oui","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_poubcouv","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",21.98,2.83,0.21,1.82,0.49,0,0.23,1.55,0.46,0.17,0.16,0.43,2.17,0.48,3.13462427242061,1.34286480319255,0.19062035960865,1.03673688495002,0.398776119957368,0,0.207014169384326,0.936093359170335,0.378436435720245,0.157003748809665,0.148420005118273,0.357674444271816,1.15373158788919,0.392042087776024
3.5,14,10.5,7,14,0,1,7,0,7,0,0,0,7,7,3.5,3.5,3.5,0,3.5,0,"2-3","fum_4","SechLingInt_non","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_poubcouv","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",23.69,6.04,1.01,5.36,0.81,0,0.09,1.42,0,0.17,0,0.19,0,0.07,3.20639830335709,1.95160817016995,0.698134722070984,1.85002837735203,0.593326845277734,0,0.0861776962410524,0.883767540168595,0,0.157003748809665,0,0.173953307123438,0,0.0676586484738149
3.5,21,0.5,14,7,7,0,0,0,0,14,0,0,1,0,1,1,3.5,0,0,0,"4","fum_1","SechLingInt_non","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_oui","OrdureSortie_2","OrdurePiece_oui","OrdureStock_poubcouv","Brico2","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",20.46,4.17,0.22,3.37,0.42,2.2,0.26,1.88,0.96,0.21,0.16,1,9.49,0.98,3.06619073720255,1.64287268852034,0.198850858745165,1.4747630091075,0.350656871613169,1.16315080980568,0.231111720963387,1.05779029414785,0.672944473242426,0.19062035960865,0.148420005118273,0.693147180559945,2.35042242240821,0.683096844706444
1.5,14,14,7,8,7,1,7,0,7,7,0,0,3.5,3.5,3.5,3.5,3.5,0,0,0,"1","fum_1","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_oui","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_poubcouv","Brico4","Jardin3","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",13.79,4.76,0.26,2.45,1.34,1.15,0.09,12.14,0.19,0.21,0.57,0.68,1.92,0.38,2.69395127672271,1.7509374747078,0.231111720963387,1.23837423104327,0.85015092936961,0.765467842139571,0.0861776962410524,2.57566101305646,0.173953307123438,0.19062035960865,0.451075619360217,0.518793793415168,1.07158361628019,0.322083499169113
3.5,14,14,3.5,14,0,1,1,1,0,1,0,0,3.5,3.5,1,3.5,3.5,1,0,0,"4","fum_3","SechLingInt_oui","SechLingUtil_2","non","AideMen_non","TapisNeuf_oui","NetSecTapis_non","plantes_4","Chien_non","Chat_oui","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_non","OrdureStock_meuble","Brico2","Jardin3","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",35.6,4.72,0.6,5.01,0.43,1.14,0,1.88,0.28,0.21,0.37,0.2,2.53,0.36,3.60004824040732,1.74396880539171,0.470003629245736,1.79342474854712,0.357674444271816,0.76080582903376,0,1.05779029414785,0.246860077931526,0.19062035960865,0.314810739840034,0.182321556793955,1.26129787094521,0.307484699747961
7,14,14,1,10.5,0,1,3.5,0,0,7,0,0,3.5,0,1,3.5,3.5,0,0,0,"1","fum_3","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_oui","NetSecTapis_non","plantes_2","Chien_oui","Chat_non","TttParAnimal_non","HamLap_oui","InsectFourmi_oui","OrdureSortie_2","OrdurePiece_oui","OrdureStock_poub","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",8.86,4.39,0.3,3.14,0.17,0.24,0.22,1.05,0.09,0.17,0.15,0.58,0.59,1.13,2.28848616861454,1.68454538492091,0.262364264467491,1.42069578783722,0.157003748809665,0.215111379616945,0.198850858745165,0.717839793150317,0.0861776962410524,0.157003748809665,0.139761942375159,0.457424847038875,0.46373401623214,0.756121979721334
1.5,0,0,0,7,0,1,3.5,0,0,0,0,0,1,3.5,0,1,7,0,0,0,"4","fum_1","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_oui","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_poubcouv","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",11.94,2.73,0.3,2.45,0.36,0.24,0,1.48,0.09,0.09,0,0.37,1.57,0.47,2.56032328907275,1.31640823365572,0.262364264467491,1.23837423104327,0.307484699747961,0.215111379616945,0,0.908258560176891,0.0861776962410524,0.0861776962410524,0,0.314810739840034,0.943905898907129,0.385262400790645
3.5,3.5,0.5,1,1,0.5,0,1,0,7,7,0,0,3.5,1,1,3.5,3.5,0,0,0,"1","fum_1","SechLingInt_oui","SechLingUtil_3","non","AideMen_oui","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_non","OrdureStock_poubcouv","Brico4","Jardin2","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",13.17,3.59,0.21,1.91,1.5,0.24,0,12.27,0.25,0.24,0.31,1.37,8.92,0.61,2.65112705370259,1.52388002407245,0.19062035960865,1.0681530811834,0.916290731874155,0.215111379616945,0,2.58550584834412,0.22314355131421,0.215111379616945,0.27002713721306,0.86288995514704,2.29455292129678,0.476234178996372
3.5,14,24.5,3.5,14,1,0,3.5,0,14,1,0,0,3.5,3.5,1,3.5,3.5,0,1,3.5,"4","fum_3","SechLingInt_oui","SechLingUtil_1","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_oui","Chat_oui","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_poub","Brico2","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",19.59,6.35,0.56,5.01,0.59,2.17,0,3.17,0.09,0.21,0.42,0.55,11.49,0.31,3.0248055210397,1.99470031322475,0.444685821261446,1.79342474854712,0.46373401623214,1.15373158788919,0,1.42791603581071,0.0861776962410524,0.19062035960865,0.350656871613169,0.438254930931155,2.52492832413749,0.27002713721306
7,14,14,7.5,14,0,1,3.5,0,3.5,3.5,0,0,3.5,3.5,1,3.5,3.5,0,0,0,"4","fum_1","SechLingInt_oui","SechLingUtil_5","oui","AideMen_non","TapisNeuf_oui","NetSecTapis_non","plantes_1","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_non","OrdureStock_poubcouv","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",7.11,3.6,0,1.39,0.39,0.79,0.75,1.44,0.09,0.12,5.16,0.39,0.82,0.43,2.09309786812732,1.52605630349505,0,0.871293365943419,0.3293037471426,0.582215619852664,0.559615787935423,0.89199803930511,0.0861776962410524,0.113328685307003,1.81807677754543,0.3293037471426,0.598836501088704,0.357674444271816
7,14,0,0,1,0,0,3.5,0,1,3.5,0,0,7,3.5,3.5,1,3.5,0,0,0,"4","fum_4","SechLingInt_oui","SechLingUtil_5","oui","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_oui","Chat_non","TttParAnimal_non","HamLap_oui","InsectFourmi_non","OrdureSortie_2","OrdurePiece_non","OrdureStock_poubcouv","Brico2","Jardin2","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",18.07,4.78,0.56,2.32,0.74,0.24,0,2.09,0.09,0.19,0.15,0.51,1.46,1.11,2.94811641961233,1.75440368268429,0.444685821261446,1.1999647829284,0.553885113226438,0.215111379616945,0,1.12817109090965,0.0861776962410524,0.173953307123438,0.139761942375159,0.412109650826833,0.900161349944271,0.746687947487975
7,0.5,17.5,0,7,1.5,0,1,0,7,0,0,0,3.5,7,1,3.5,7,1,3.5,1,"4","fum_1","SechLingInt_oui","SechLingUtil_1","oui","AideMen_non","TapisNeuf_non","NetSecTapis_oui","plantes_3","Chien_oui","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_poubcouv","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",16.27,5.41,0.38,1.9,0.49,0.24,0.09,2.25,0.18,0.23,0.15,0.55,0.45,0.46,2.84897089215859,1.85785927093258,0.322083499169113,1.06471073699243,0.398776119957368,0.215111379616945,0.0861776962410524,1.17865499634165,0.165514438477573,0.207014169384326,0.139761942375159,0.438254930931155,0.371563556432483,0.378436435720245
1.5,14,14,0,0,0,0,0,0,1,0,0,0,0,3.5,0,3.5,3.5,0,1,3.5,"4","fum_4","SechLingInt_oui","SechLingUtil_3","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_oui","TttParAnimal_oui","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_poub","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",20.49,15.13,1,8.42,0.82,0.65,0.43,2.13,0.34,0.33,0.98,0.67,0.65,0.86,3.06758771065442,2.78068089213712,0.693147180559945,2.24283508858827,0.598836501088704,0.500775287912489,0.357674444271816,1.14103300455206,0.29266961396282,0.285178942233662,0.683096844706444,0.512823626428664,0.500775287912489,0.62057648772511
7,17.5,8,21,28,0.5,0,3.5,0,0,0,1,0,3.5,3.5,1,3.5,0,3.5,0,0,"1","fum_1","SechLingInt_oui","SechLingUtil_4","non","AideMen_oui","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_oui","Chat_non","TttParAnimal_non","HamLap_oui","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_meuble","Brico1","Jardin2","HousseMat_oui","HousseMatImper_oui","HousseMatAntiAc_oui",16.64,4.23,0.39,2.77,0.45,0.23,0.09,1.18,0.25,0.28,0.15,0.92,0.44,5.07,2.87016905057865,1.65441127807683,0.3293037471426,1.32707500145992,0.371563556432483,0.207014169384326,0.0861776962410524,0.779324876800997,0.22314355131421,0.246860077931526,0.139761942375159,0.65232518603969,0.364643113587909,1.80335860507141
7,21,11,0,21,0,0,3.5,0,7,0,0,0,3.5,3.5,3.5,3.5,7,3.5,0,0,"4","fum_1","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_4","Chien_oui","Chat_non","TttParAnimal_oui","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_poubcouv","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",13.36,6.31,0.17,1.64,0.4,0.24,0.19,0.96,0.18,0.17,0,0.45,0.6,0.76,2.66444656362008,1.98924327376169,0.157003748809665,0.970778917158225,0.336472236621213,0.215111379616945,0.173953307123438,0.672944473242426,0.165514438477573,0.157003748809665,0,0.371563556432483,0.470003629245736,0.56531380905006
7,7,14,3.5,10.5,0,0,3.5,1,0,0,1,0,7,3.5,1,3.5,7,3.5,1,0,"4","fum_1","SechLingInt_non","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_oui","plantes_3","Chien_oui","Chat_non","TttParAnimal_oui","HamLap_oui","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_meuble","Brico5","Jardin2","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",10.8,4.07,0.35,2.32,0.87,0.24,0,1.58,0.22,0.19,0,0.43,0.52,0.64,2.46809953147162,1.62334081760309,0.300104592450338,1.1999647829284,0.625938430866495,0.215111379616945,0,0.947789398933526,0.198850858745165,0.173953307123438,0,0.357674444271816,0.418710334858185,0.494696241836107
3.5,1,3.5,1,10.5,0.5,0,1,3.5,0,0,0,0,1,7,0,3.5,1,3.5,0,0,"4","fum_1","SechLingInt_non","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_poubcouv","Brico1","Jardin2","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",1.67,2.28,0.13,0.38,0.41,1.73,0.09,1.29,0.21,0.09,0,0.51,0.79,0.47,0.982078472412158,1.18784342239605,0.122217632724249,0.322083499169113,0.343589704390077,1.00430160919687,0.0861776962410524,0.828551817566148,0.19062035960865,0.0861776962410524,0,0.412109650826833,0.582215619852664,0.385262400790645
3.5,17.5,17.5,7,7,0.5,1,1,0,7,0,0,0,1,3.5,0,3.5,3.5,0,3.5,0,"1","fum_1","SechLingInt_non","SechLingUtil_2","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_oui","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_non","OrdureStock_meuble","Brico3","Jardin3","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",4.38,7.36,0.17,1.9,1.32,0,0,7.04,0.08,0.14,0,0.7,2.74,0.38,1.68268837417369,2.12345842709661,0.157003748809665,1.06471073699243,0.841567185678219,0,0,2.08442908319087,0.0769610411361284,0.131028262406404,0,0.53062825106217,1.31908561142644,0.322083499169113
3.5,10.5,10.5,4.5,7,0,1,3.5,0,0,0,0,0,1,3.5,0,3.5,3.5,1,1,3.5,"4","fum_3","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_4","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_meuble","Brico3","Jardin2","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",21.11,5.25,0.73,6.86,0.43,0.24,0.09,1.56,0.09,0.12,0.16,0.82,0.59,1.13,3.09602999486936,1.83258146374831,0.548121408509688,2.06178660644112,0.357674444271816,0.215111379616945,0.0861776962410524,0.940007258491471,0.0861776962410524,0.113328685307003,0.148420005118273,0.598836501088704,0.46373401623214,0.756121979721334
3.5,3.5,10.5,3.5,7,0,0,1,0,7,14,0,0,1,3.5,1,1,7,0,0,3.5,"2-3","fum_1","SechLingInt_oui","SechLingUtil_4","non","AideMen_non","TapisNeuf_non","NetSecTapis_oui","plantes_3","Chien_oui","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_oui","OrdureSortie_1","OrdurePiece_oui","OrdureStock_poubcouv","Brico5","Jardin3","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",19.91,4.34,0.17,1.52,0.57,0.25,0.09,3.94,0.09,0.28,0.16,0.66,25.11,0.55,3.04022751344054,1.6752256529721,0.157003748809665,0.924258901523332,0.451075619360217,0.22314355131421,0.0861776962410524,1.59736533119983,0.0861776962410524,0.246860077931526,0.148420005118273,0.506817602368452,3.26231838271104,0.438254930931155
3.5,21,4.5,14,21,3.5,1,3.5,1,0,14,0,14,3.5,3.5,3.5,3.5,3.5,3.5,1,0,"4","fum_2","SechLingInt_oui","SechLingUtil_2","oui","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_1","OrdurePiece_oui","OrdureStock_meuble","Brico1","Jardin3","HousseMat_oui","HousseMatImper_oui","HousseMatAntiAc_oui",7.68,11.06,0.34,3.06,1.32,0.24,0.09,7.89,0.19,0.16,0.15,0.88,95.58,0.82,2.16102152867226,2.48989419129904,0.29266961396282,1.40118297361364,0.841567185678219,0.215111379616945,0.0861776962410524,2.18492704952581,0.173953307123438,0.148420005118273,0.139761942375159,0.631271776841858,4.5703716804454,0.598836501088704
3.5,14,8,0,7,0.5,0,1,0,0,0,0,0,1,1,1,1,3.5,0,0,3.5,"4","fum_1","SechLingInt_oui","SechLingUtil_3","non","AideMen_oui","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_non","Chat_oui","TttParAnimal_oui","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_meuble","Brico5","Jardin5","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",13.34,1.75,0.13,0.89,0.17,0.24,0.24,0.86,0.18,0.16,0,0.41,1.04,1.13,2.66305283517147,1.01160091167848,0.122217632724249,0.636576829071551,0.157003748809665,0.215111379616945,0.215111379616945,0.62057648772511,0.165514438477573,0.148420005118273,0,0.343589704390077,0.712949807856125,0.756121979721334
3.5,3.5,8,7,7,0,0,3.5,1,3.5,3.5,0,0,3.5,1,3.5,3.5,3.5,0,1,0,"4","fum_2","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_oui","Chat_oui","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_1","OrdurePiece_oui","OrdureStock_poub","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",24.21,7.27,0.56,3.56,0.55,0.58,0.19,1.18,0.09,0.26,0.15,0.66,12.67,0.9,3.22724074119983,2.1126345090356,0.444685821261446,1.51732262352629,0.438254930931155,0.457424847038875,0.173953307123438,0.779324876800997,0.0861776962410524,0.231111720963387,0.139761942375159,0.506817602368452,2.61520365073586,0.641853886172395
1.5,14,7.5,0,8,0,0,3.5,7,0,0,0,0,3.5,7,3.5,1,3.5,0,0,3.5,"1","fum_2","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_oui","Chat_oui","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_1","OrdurePiece_oui","OrdureStock_poubcouv","Brico3","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",7.32,4.39,0.47,2.48,2.12,0.24,0.55,16.02,0.21,0.29,0.78,1.08,0.8,1.38,2.11866225483312,1.68454538492091,0.385262400790645,1.24703229378638,1.13783300182139,0.215111379616945,0.438254930931155,2.83438912314523,0.19062035960865,0.254642218373581,0.576613364303994,0.732367893713227,0.587786664902119,0.867100487683383
3.5,17.5,14,3.5,14,0,0,1,0,0,1,0,0,1,3.5,1,3.5,3.5,0,3.5,0,"2-3","fum_3","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_1","OrdurePiece_oui","OrdureStock_poub","Brico2","Jardin3","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",6.7,8.48,0.22,1.77,0.76,0.24,0,2.99,0,0.11,0,0.68,0.3,1.32,2.04122032885964,2.24918431626693,0.198850858745165,1.01884732019925,0.56531380905006,0.215111379616945,0,1.38379123090177,0,0.104360015324243,0,0.518793793415168,0.262364264467491,0.841567185678219
7,14,14,7,7,0,1,1,1,0,1,14,14,3.5,1,1,3.5,3.5,0,1,1,"4","fum_1","SechLingInt_non","SechLingUtil_1","non","AideMen_oui","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_oui","Chat_oui","TttParAnimal_oui","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_poubcouv","Brico4","Jardin1","HousseMat_oui","HousseMatImper_oui","HousseMatAntiAc_oui",7.93,4.25,0.26,2.81,0.4,1.13,0.36,1.16,0.4,0.14,0.15,0.52,1.49,0.37,2.18941639488841,1.65822807660353,0.231111720963387,1.33762918913861,0.336472236621213,0.756121979721334,0.307484699747961,0.770108221696074,0.336472236621213,0.131028262406404,0.139761942375159,0.418710334858185,0.912282710476616,0.314810739840034
3.5,10.5,21,7,14,0,0,3.5,1,0,0,1,0,1,3.5,1,7,3.5,3.5,3.5,0,"2-3","fum_3","SechLingInt_oui","SechLingUtil_3","non","AideMen_oui","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_oui","Chat_oui","TttParAnimal_oui","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_non","OrdureStock_poubcouv","Brico4","Jardin4","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",18.44,7.26,0.25,3.91,2.39,1.35,0,35.21,0,0.23,0.97,4.11,0.02,0.52,2.96733279903229,2.11142458753289,0.22314355131421,1.59127394180643,1.22082992139236,0.854415328156068,0,3.58933532377755,0,0.207014169384326,0.678033542749897,1.63119940421561,0.0198026272961797,0.418710334858185
